ImageId,EncodedPixels
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,140767 5 141284 11 141801 16 142320 18 142839 20 143358 21 143878 21 144398 21 144917 22 145437 22 145957 22 146477 22 146997 21 147517 20 148038 18 148558 18 149079 16 149599 16 150119 16 150639 16 151159 16 151679 16 152199 17 152719 17 153239 18 153759 18 154279 18 154799 18 155318 18 155838 18 156358 18 156879 17 157399 16 157920 15 158441 14 158962 12 159484 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,157432 11 157951 13 158470 14 158990 14 159509 16 160028 17 160547 18 161067 18 161586 18 162105 19 162624 20 163143 21 163663 21 164183 21 164703 21 165223 21 165743 21 166263 21 166783 21 167303 21 167823 21 168343 21 168863 21 169383 22 169903 24 170423 26 170943 26 171463 26 171983 26 172503 26 173023 26 173543 26 174063 26 174584 24 175105 23 175628 20 176151 17 176672 16 177193 15 177713 15 178233 15 178752 16 179272 16 179792 15 180313 13 180835 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,142877 10 143395 15 143914 16 144433 18 144952 20 145471 22 145991 27 146511 28 147031 29 147551 29 148071 29 148591 29 149111 29 149631 29 150153 27 150674 26 151196 23 151723 16 152244 14 152768 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,82609 6 83128 9 83613 9 83647 11 84131 13 84166 13 84649 16 84685 15 85167 20 85205 15 85686 23 85712 8 85725 15 86204 37 86244 16 86723 57 87243 57 87762 43 87807 12 88281 43 88329 8 88800 45 88851 5 89320 45 89841 45 90361 28 90390 17 90882 26 90911 17 90940 7 91403 24 91431 17 91457 11 91924 20 91951 18 91976 14 92446 15 92471 41 92968 11 92991 42 93511 43 94031 44 94551 44 95071 45 95591 45 96111 45 96631 45 97152 44 97673 43 98196 39 98719 35 99251 21 99778 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,7695 5 8213 9 8731 13 9250 16 9769 18 10288 19 10807 21 11327 21 11847 21 12368 20 12888 20 13409 19 13930 18 14450 18 14971 16 15491 15 16011 13 16531 12 17049 13 17568 13 18087 14 18606 16 19124 19 19644 19 20163 20 20683 20 21203 21 21723 21 22243 21 22763 21 23283 21 23803 20 24323 20 24843 19 25363 19 25883 14 26403 12 26923 10 27443 7 27964 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,160061 1 160577 6 161096 8 161616 10 162136 11 162655 13 163175 13 163695 14 164215 14 164734 15 165254 16 165774 16 166293 18 166813 17 167333 17 167852 17 168373 16 168893 15 169414 13 169935 11 170456 8 170979 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,175660 11 176178 14 176696 18 177215 20 177734 21 178253 23 178772 24 179292 24 179812 23 180333 22 180855 18
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,101825 5 102344 7 102863 9 103381 12 103900 14 104420 14 104940 15 105459 16 105979 16 106499 16 107018 16 107537 17 108056 17 108576 17 109096 16 109616 16 110136 16 110656 15 111176 15 111697 13 112219 8 112741 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,12927 8 13444 15 13963 17 14481 19 15000 20 15520 20 16040 21 16559 22 17079 23 17599 24 18119 25 18639 25 19159 26 19679 27 20199 29 20719 30 21240 29 21760 31 22281 31 22804 28 23327 25 23847 25 24367 25 24887 24 25406 25 25925 25 26444 25 26943 46 27462 47 27982 46 28501 46 29021 45 29541 44 30061 44 30581 43 31101 43 31622 41 32143 39 32663 37 33183 36 33703 35 34223 33 34743 32 35263 30 35784 16 36304 14 36824 12 37346 8 37869 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,47265 8 47783 12 48301 15 48820 17 49339 18 49859 18 50378 18 50413 3 50899 17 50930 8 51420 15 51447 14 51941 14 51965 18 51997 3 52462 14 52485 21 52514 6 52984 12 53004 25 53032 9 53503 14 53524 26 53552 9 54022 19 54044 26 54071 10 54541 60 55060 61 55579 23 55608 22 55631 10 56099 23 56130 16 56151 10 56619 22 56651 14 56672 9 57138 23 57172 13 57192 9 57658 23 57693 11 57712 9 58178 23 58216 4 58233 8 58698 23 58753 8 59218 22 59274 7 59715 5 59738 22 59797 3 60233 8 60259 21 60752 10 60779 21 60814 1 61272 11 61299 21 61327 13 61792 12 61820 21 61845 16 62311 14 62342 40 62831 19 62863 41 63351 20 63384 40 63871 21 63904 41 64391 22 64425 40 64911 23 64945 40 65431 25 65464 41 65951 27 65983 42 66472 73 66993 53 67050 15 67515 51 67571 14 68036 49 68092 13 68560 45 68612 13 69083 42 69133 11 69604 40 69654 10 70125 39 70175 9 70645 38 70697 7 71164 37 71684 36 72204 34 72724 23 73244 21 73764 21 74284 21 74804 20 75324 20 75844 19 76364 18 76885 16 77406 14 77929 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,79477 1 79995 5 80514 6 81034 6 81554 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,136691 7 137208 12 137725 17 138244 20 138763 21 139282 22 139801 23 140320 24 140840 24 141360 24 141880 24 142399 25 142919 25 143439 25 143958 26 144478 26 144997 27 145517 27 146037 26 146557 26 147078 25 147598 24 148119 23 148639 22 149159 21 149680 20 150201 17 150723 13 151245 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,162169 11 162688 16 163206 20 163725 22 164246 22 164766 22 165287 22 165807 23 166328 23 166849 23 167371 21 167892 20 168412 20 168457 9 168933 18 168973 16 169453 17 169492 18 169973 16 170011 20 170493 15 170529 23 171012 15 171047 26 171530 14 171564 29 172049 13 172081 32 172568 14 172600 33 173088 13 173104 9 173116 37 173608 13 173623 23 173647 26 174127 38 174169 24 174647 38 174691 22 175167 37 175212 21 175687 36 175732 20 176207 34 176253 19 176727 31 176773 19 177248 29 177292 21 177768 29 177809 8 177819 15 178289 28 178328 29 178818 19 178846 32 179339 17 179365 34 179859 17 179885 33 180380 16 180404 20 180428 8 180902 13 180926 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,101861 2 102377 11 102896 12 103415 14 103933 16 104453 16 104972 17 105492 17 106012 17 106532 17 107052 17 107572 17 108092 16 108612 16 109132 15 109653 11 110175 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,120580 8 121098 13 121617 15 122136 16 122656 17 123176 17 123696 17 124216 17 124736 17 125256 17 125776 16 126296 16 126816 16 127336 15 127856 13 128376 12 128896 11 129416 9 129937 7 130458 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,14557 3 15076 5 15596 5 16114 7 16634 7 17153 8 17673 8 18193 8 18713 8 19233 8 19752 9 20271 10 20782 19 21300 21 21817 24 22337 24 22856 25 23361 11 23375 26 23880 41 24399 42 24917 44 25437 44 25956 45 26476 45 26996 45 27516 45 28036 45 28555 46 29075 46 29595 46 30115 46 30635 46 31155 18 31180 21 31676 14 31700 21 32196 12 32221 20 32715 12 32743 18 33234 12 33264 17 33753 14 33785 16 34272 18 34306 15 34791 21 34828 13 35310 22 35349 12 35829 23 35872 9 36348 24 36393 7 36868 22 36918 1 37386 23 37905 23 38422 23 38941 21 39460 20 39978 21 40497 21 41017 20 41537 19 42057 18 42579 13 43104 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,133083 9 133590 24 134108 27 134627 29 135146 30 135665 31 136185 30 136705 30 137225 29 137746 27 138267 25 138788 22 139309 18 139830 16 140352 13 140872 12 141394 8 141918 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,71234 6 71752 9 72270 11 72788 13 73307 14 73825 16 74340 21 74858 23 75377 24 75896 25 76416 25 76936 25 77456 24 77949 20 77975 24 78467 42 78987 40 79507 39 80027 38 80547 37 81068 35 81589 32 82110 31 82631 29 83152 27 83673 25 84193 24 84715 22 85236 20 85756 20 86277 18 86797 17 87318 15 87840 12 88363 8 88885 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,6200 12 6718 15 7237 17 7756 20 8275 21 8794 22 9314 22 9834 22 10355 21 10876 20 11396 20 11916 20 12436 19 12957 17 13479 14 14000 12 14522 9 15044 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,93593 7 94109 11 94628 13 95133 2 95147 14 95649 10 95665 16 96167 14 96184 17 96684 18 96703 18 97203 38 97721 40 98240 23 98267 14 98759 23 98788 13 99277 24 99311 10 99796 25 99833 7 100316 24 100355 5 100836 22 100877 3 101356 21 101398 2 101876 21 101915 5 102396 20 102433 8 102916 19 102953 8 103437 16 103472 9 103959 13 103991 10 104480 10 104510 11 105029 12 105549 12 106069 12 106589 12 107109 12 107629 12 108148 13 108668 13 109186 15 109701 20 110219 22 110737 24 111257 24 111777 24 112296 14 112315 5 112816 13 112838 1 113336 13 113856 13 114377 11 114897 10 115417 8 115937 8 116456 9 116975 10 117493 13 118013 13 118532 16 119051 18 119570 19 120089 21 120609 21 121129 21 121649 22 122168 24 122688 24 123208 24 123727 25 124247 25 124767 25 125286 26 125807 25 126327 24 126847 24 127368 22 127888 22 128409 21 128930 19 129454 14
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,154413 6 154930 10 155448 13 155966 17 156485 19 157004 21 157523 22 158042 23 158561 24 159080 25 159600 25 160119 26 160638 26 161157 26 161677 25 162197 24 162717 22 163238 16 163759 14 164280 11 164800 9 165321 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,142973 5 143490 12 144009 15 144529 15 145049 16 145569 17 146089 18 146609 19 147129 19 147649 20 148170 19 148691 18 149212 17 149733 15 150254 11 150779 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,80598 1 81114 6 81633 8 82151 10 82669 12 83189 12 83708 13 84228 13 84747 14 85266 15 85785 16 86305 16 86825 16 87345 16 87866 15 88387 14 88908 12 89430 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,129993 6 130510 10 131029 12 131549 12 132069 12 132589 12 133109 12 133630 11 134151 10 134672 9 135193 7 135714 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,150276 4 150795 5 151314 6 151834 6 152353 8 152873 8 153393 8 153913 8 154433 8 154952 9 155472 9 155992 9 156512 9 157032 9 157553 8 158073 8 158593 8 159113 8 159633 8 160153 8 160673 8 161193 8 161714 7 162234 7 162757 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,116477 3 116995 5 117514 6 118034 6 118554 6 119075 5 119597 2
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,31747 1 32258 6 32770 7 33282 8 33793 10 34305 11 34817 11 35329 11 35841 12 36353 12 36865 12 37377 12 37889 12 38401 12 38913 12 39425 13 39937 13 40449 13 40961 14 41473 15 41985 15 42497 15 43009 15 43521 15 44033 15 44545 15 45057 15 45569 14 46081 14 46593 13 47105 13 47617 13 48129 13 48641 12 49153 12 49665 12 50177 12 50689 12 51201 13 51713 13 52225 13 52737 13 53249 13 53761 13 54273 12 54785 12 55297 12 55809 11 56321 10 56833 10 57345 9 57858 7 58370 7 58882 6 59394 5 59906 3 60419 1 60931 1
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,87554 6 88066 8 88578 11 89090 15 89601 19 90113 21 90625 23 91137 24 91649 25 92161 27 92673 28 93185 29 93697 30 94209 32 94721 34 95233 35 95745 36 96257 36 96769 37 97281 38 97793 39 98305 40 98817 41 99329 41 99841 42 100353 43 100865 44 101377 44 101889 44 102401 44 102913 44 103425 45 103937 44 104449 44 104961 43 105473 42 105985 42 106497 41 107009 40 107521 39 108033 38 108545 37 109057 36 109569 35 110081 34 110593 32 111105 31 111617 30 112129 29 112641 28 113153 26 113665 25 114177 25 114689 24 115201 23 115713 22 116225 21 116737 20 117250 18 117762 17 118274 15 118786 13 119299 9 119813 3
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,175117 6 175624 15 176133 19 176643 22 177154 24 177666 24 178178 25 178690 25 179202 25 179713 27 180225 27 180737 27 181249 28 181761 28 182273 28 182785 28 183297 28 183809 28 184321 28 184833 28 185345 28 185857 27 186369 27 186881 26 187393 24 187905 23 188417 22 188929 22 189441 22 189953 22 190465 22 190977 22 191489 22 192001 22 192513 22 193025 22 193537 22 194049 22 194561 22 195073 23 195585 23 196097 23 196609 22 197121 22 197633 22 198145 22 198657 22 199169 21 199681 21 200193 20 200705 18 201217 17 201729 15 202241 14 202753 13 203265 13 203777 12 204289 12 204801 11 205313 10 205825 10 206337 9 206849 9 207362 8 207874 7 208386 7 208898 7 209410 7 209923 7 210435 8 210948 8 211459 10 211971 10 212483 11 212995 12 213506 13 214018 13 214530 14 215042 14 215554 14 216066 14 216578 14 217090 13 217602 13 218114 13 218626 12 219138 12 219651 10 220163 9 220679 1
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,225291 1 225801 4 226312 7 226824 8 227335 9 227847 10 228358 11 228870 11 229382 11 229894 11 230406 11 230917 12 231429 12 231941 13 232452 14 232964 15 233475 16 233987 17 234499 17 235011 17 235522 18 236034 19 236546 19 237058 19 237570 20 238083 19 238595 19 239107 20 239619 20 240131 20 240644 19 241156 19 241668 19 242181 17 242693 16 243206 14 243720 12 244233 10 244746 7 245259 4
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,248859 13 249369 16 249876 22 250385 28 250896 32 251407 35 251918 38 252430 39 252941 42 253452 44 253964 45 254475 46 254987 47 255498 49 256010 50 256521 52 257033 52 257544 54 258056 54 258568 55 259079 56 259591 57 260103 57 260614 59 261126 59 261638 59 262150 59 262662 59 263175 59 263687 59 264199 59 264712 58 265224 58 265736 58 266248 58 266761 56 267273 56 267786 55 268299 53 268812 51 269324 50 269837 49 270350 47 270863 45 271377 42 271890 39 272404 36 272916 35 273430 32 273943 27 274456 25 274970 21 275483 20 275996 20 276509 20 277024 18 277537 21 278050 19 278563 16 279075 15 279588 14 280100 13 280613 11 281126 8 281639 6 282154 2
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,123450 4 123961 8 124471 13 124981 17 125491 21 126000 25 126511 26 127022 28 127533 31 128044 34 128555 37 129067 38 129578 40 130090 41 130601 43 131113 43 131625 43 132137 44 132648 45 133160 45 133672 45 134184 45 134695 46 135207 46 135719 46 136230 47 136742 48 137254 48 137766 48 138278 48 138789 49 139301 49 139813 49 140325 48 140837 48 141349 48 141862 46 142374 46 142887 44 143402 40 143917 37 144431 34 144944 33 145457 31 145971 28 146484 26 146997 24 147510 23 148023 21 148536 18 149050 14 149564 9
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,182335 13 182846 15 183356 18 183865 23 184375 28 184886 30 185398 31 185909 33 186421 34 186932 36 187444 37 187956 38 188468 38 188980 38 189492 38 190003 39 190515 40 191027 39 191539 39 192051 39 192563 39 193075 39 193588 37 194100 37 194612 37 195124 36 195636 35 196149 34 196661 34 197174 32 197686 29 198199 26 198712 24 199225 21 199739 16 200254 9 200769 3
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,19524 19 20032 25 20542 29 21053 31 21564 33 22075 34 22586 36 23098 38 23609 41 24121 42 24633 45 25145 49 25656 57 26168 59 26680 61 27192 62 27704 63 28216 64 28728 66 29240 66 29752 67 30264 69 30776 71 31288 73 31800 75 32312 76 32824 77 33336 78 33849 78 34361 79 34873 79 35386 79 35899 78 36413 77 36926 76 37439 75 37952 75 38464 75 38978 74 39492 72 40005 71 40518 70 41033 67 41547 65 42061 64 42573 64 43086 63 43598 63 44111 62 44623 62 45135 62 45647 62 46159 62 46671 62 47183 62 47696 61 48209 59 48721 59 49234 58 49747 57 50259 56 50772 55 51285 54 51798 53 52311 52 52824 50 53338 47 53851 45 54364 43 54877 41 55390 38 55903 35 56417 32 56931 28 57444 24 57957 22 58470 19 58983 17 59497 9
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,284741 3 285251 8 285762 9 286272 12 286778 18 287290 19 287801 20 288313 21 288825 22 289336 24 289848 25 290360 26 290873 25 291385 26 291898 25 292411 30 292924 30 293438 26 293955 18 294469 14 294982 13 295495 11 296009 7
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,175164 4
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,299099 14 299607 22 300118 25 300629 27 301140 30 301650 34 302160 37 302671 39 303183 40 303694 42 304205 43 304717 44 305229 44 305740 46 306252 46 306764 46 307276 47 307788 48 308300 49 308812 49 309324 49 309836 49 310348 50 310860 50 311373 49 311885 48 312397 48 312910 47 313422 47 313934 46 314447 44 314960 42 315472 42 315984 41 316497 40 317010 38 317523 36 318037 33 318550 31 319063 29 319576 26 320091 20
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,199798 12 200309 15 200821 16 201332 17 201844 19 202356 20 202867 22 203379 22 203891 22 204403 23 204915 24 205427 24 205939 25 206451 25 206963 26 207476 25 207988 25 208500 25 209013 24 209525 24 210038 23 210551 22 211063 23 211576 21 212088 21 212600 21 213112 21 213624 21 214136 21 214648 20 215160 20 215672 19 216184 19 216696 18 217209 16 217722 14 218234 11 218747 7
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,16038 1 16550 2
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,199914 2 200426 2 200937 4 201450 2
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,77553 3 78063 6 78575 6 79087 6 79600 6 80112 6 80624 6 81137 5 81650 3
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,121105 8 121614 13 122122 18 122632 21 123142 25 123653 27 124164 29 124675 31 125187 33 125698 35 126210 36 126722 37 127234 38 127745 40 128257 41 128769 42 129281 43 129793 44 130305 45 130816 46 131328 47 131840 47 132352 49 132864 50 133376 52 133889 53 134401 53 134913 55 135425 56 135937 57 136450 56 136962 57 137474 57 137987 57 138500 56 139012 57 139524 57 140037 56 140549 56 141061 56 141574 55 142086 55 142599 54 143111 54 143624 52 144137 50 144649 50 145162 48 145675 46 146188 43 146701 38 147214 34 147729 25 148245 19 148762 9
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,307994 1 308505 3 309017 3 309530 2 310042 2
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,150342 9 150851 18 151361 22 151871 25 152382 26 152893 28 153404 31 153915 34 154426 36 154937 37 155449 38 155960 40 156472 41 156984 42 157495 43 158008 42 158520 42 159032 43 159545 42 160057 42 160569 42 161082 40 161595 39 162108 38 162620 37 163133 36 163646 34 164159 32 164672 30 165185 29 165697 28 166210 26 166724 21 167237 16 167751 10 168267 1
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,269638 6 270148 10 270659 13 271170 16 271681 20 272193 22 272705 23 273217 23 273729 23 274241 24 274753 24 275265 24 275777 24 276289 24 276801 24 277313 24 277825 24 278337 24 278850 22 279362 22 279875 20 280388 18 280901 16 281414 14 281930 7
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,134478 6 134990 6 135501 8 136013 10 136525 14 137037 16 137549 17 138061 19 138574 19 139086 21 139599 21 140111 21 140623 21 141135 21 141647 21 142159 21 142670 21 143181 21 143692 21 144204 20 144715 19 145228 10 145742 6
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,292182 2 292693 3 293204 4
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,7013 3 7525 4 8036 7 8547 8 9059 9 9572 8 10084 7 10597 6 11109 6 11621 5 12134 3 12647 1
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,2460 4 2964 17 3474 22 3985 24 4495 29 5005 35 5516 39 6027 41 6538 43 7050 44 7561 46 8073 47 8585 47 9097 48 9608 49 10120 50 10632 50 11144 51 11656 52 12168 52 12680 52 13192 52 13703 53 14215 54 14727 54 15238 55 15750 55 16261 56 16773 56 17284 57 17796 57 18307 58 18819 58 19330 59 19842 59 20353 60 20865 60 21377 60 21889 59 22401 59 22913 59 23425 59 23937 59 24450 57 24962 57 25475 55 25988 54 26500 53 27013 52 27525 52 28038 51 28551 49 29064 48 29577 46 30089 44 30602 32 30637 4 31115 28 31628 23 32141 20 32654 17 33167 13 33683 5
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,177047 12 177555 20 178066 22 178577 24 179087 28 179598 30 180110 31 180621 33 181133 34 181644 50 182156 52 182667 55 183178 57 183689 59 184200 60 184711 62 185222 64 185733 65 186245 66 186757 66 187268 68 187780 68 188292 69 188805 68 189317 68 189829 68 190342 67 190855 66 191367 66 191880 65 192393 64 192905 64 193418 63 193930 63 194442 63 194954 63 195466 62 195978 62 196490 62 197002 62 197514 61 198026 61 198538 60 199051 59 199564 57 200076 56 200588 56 201101 54 201613 53 202125 52 202637 51 203150 48 203662 48 204174 47 204687 45 205201 42 205717 37 206232 33 206746 31 207259 29 207772 27 208285 25 208798 23 209310 22 209824 19 210337 17 210850 15 211363 13 211877 10 212390 7
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,240542 7 241052 12 241563 14 242074 16 242585 19 243096 21 243606 26 244116 30 244626 34 245136 37 245645 41 246155 44 246666 46 247177 48 247688 50 248200 50 248711 51 249223 52 249734 53 250246 53 250758 54 251270 54 251781 55 252293 55 252805 56 253318 55 253830 55 254342 55 254854 56 255366 56 255878 56 256390 57 256457 6 256902 57 256966 11 257414 59 257476 13 257926 77 258438 78 258950 79 259462 79 259974 80 260487 80 260999 81 261512 82 262025 82 262538 82 263050 83 263563 83 264075 84 264587 84 265099 85 265611 85 266123 85 266635 86 267147 86 267659 86 268171 86 268683 86 269195 86 269707 86 270219 86 270731 51 270784 32 271244 49 271297 31 271756 49 271810 29 272268 49 272323 28 272781 48 272836 26 273293 48 273349 24 273805 48 273861 23 274318 47 274374 20 274830 47 274888 17 275343 46 275402 13 275855 46 275916 9 276369 44 276882 42 277395 41 277908 40 278421 38 278935 35 279458 23 279975 17 280488 15 281002 12 281518 6
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,284043 1 284553 6 285065 7 285576 8 286088 8 286601 7 287113 7 287625 7 288138 6
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,317859 1 318368 9 318878 13 319389 15 319900 18 320410 22 320921 24 321433 24 321944 26 322456 27 322967 29 323478 31 323989 32 324501 32 325013 32 325525 32 326037 32 326549 32 327062 30 327576 26
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,287133 15 287642 19 288153 21 288665 22 289177 22 289689 23 290201 23 290713 23 291226 22 291740 20 292261 11 292778 5
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,146859 2 147370 5 147882 6 148394 6 148906 6 149418 7 149930 7 150443 4
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,134574 4 135086 5 135598 5 136110 6 136622 6 137134 6 137646 6
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,299442 2 299954 2 300465 4 300977 4 301489 4 302001 4 302513 4 303024 5 303536 5 304050 2
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,136131 1 136641 7 137152 10 137664 10 138176 10 138688 10 139199 11 139711 11 140223 10 140736 8 141248 7 141762 2
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,17374 1 17872 32 18380 43 18890 46 19402 47 19913 49 20425 50 20936 52 21448 53 21960 54 22471 55 22983 56 23494 57 24006 58 24517 59 25030 58 25542 58 26054 58 26566 58 27078 58 27590 58 28102 58 28614 58 29126 58 29639 57 30151 57 30663 57 31175 57 31688 56 32200 56 32713 55 33225 54 33738 53 34251 51 34763 51 35276 49 35790 46 36304 42 36817 40 37331 38 37844 36 38357 34 38873 29 39389 24 39903 20 40418 16 40933 11
7bdb668e6127b7eafc837a883f0648002bd063c736f55a4f673e787250a3fb04,230910 1 231419 5 231930 6 232441 8 232952 9 233462 11 233973 12 234485 12 234996 13 235507 14 236017 16 236528 17 237039 18 237550 19 238061 20 238571 22 239082 23 239593 24 240105 24 240616 25 241127 26 241638 27 242150 27 242662 27 243174 27 243685 27 244197 27 244709 26 245222 20 245735 16 246249 9
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,21506 3 21761 5 22017 6 22273 8 22529 9 22785 9 23041 10 23297 10 23553 10 23809 10 24065 10 24321 11 24577 11 24833 11 25089 11 25345 11 25601 11 25857 11 26113 11 26369 11 26625 11 26881 11 27137 11 27393 11 27649 10 27905 10 28161 9 28417 9 28673 8 28929 7 29185 6 29442 5 29698 3
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,30722 3 30977 10 31233 12 31489 13 31745 13 32001 14 32257 14 32513 14 32769 15 33025 15 33281 15 33537 15 33793 15 34049 15 34305 15 34561 15 34817 15 35073 15 35329 15 35585 14 35841 14 36097 13 36353 12 36610 10 36866 5
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,37634 1 37890 3 38145 5 38401 5 38657 5 38913 6 39169 6 39425 6 39681 6 39937 6 40193 6 40449 6 40705 6 40961 6 41217 5 41473 5 41729 4 41985 4 42241 3 42498 1
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,44290 1 44545 4 44801 5 45057 6 45313 6 45569 6 45825 6 46081 6 46337 6 46593 6 46849 6 47105 6 47361 6 47617 6 47873 6 48129 6 48385 6 48641 6 48897 6 49153 5 49409 5 49665 4 49921 4 50178 1
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,18456 7 18711 15 18966 18 19221 20 19477 21 19733 22 19988 23 20244 23 20499 24 20755 24 21011 24 21267 24 21523 24 21780 23 22036 23 22293 21 22551 19 22807 18 23066 15 23324 11 23582 6
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,32803 2 33054 11 33308 14 33563 17 33818 19 34073 20 34328 22 34583 23 34838 24 35094 25 35349 25 35605 25 35861 25 36117 25 36373 25 36629 24 36885 24 37141 24 37397 23 37653 22 37910 19 38167 18 38424 15 38681 12 38939 6
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,21557 4 21812 9 22068 9 22323 12 22579 16 22834 19 23089 21 23344 23 23600 23 23855 24 24109 26 24365 26 24621 26 24877 26 25133 26 25389 26 25645 26 25901 26 26156 27 26412 27 26668 26 26923 26 27179 25 27435 23 27691 21 27948 19 28207 15 28466 11 28724 8 28982 5
7f4cbe0b36b5d09466476a7d4e01f4f976c67872d549f4ff47b3e1e3a2b403af,35389 9 35642 14 35897 16 36152 18 36406 20 36661 22 36917 22 37172 23 37428 24 37684 24 37940 24 38196 24 38452 24 38708 24 38964 24 39220 24 39477 23 39733 23 39990 21 40247 20 40504 18 40761 16 41019 13 41276 11
